12.1056 	INFO 	Loaded monitor calibration from ['2024_08_23 11:36']
23.8222 	EXP 	textStudytrail: height = 0.05
23.8222 	EXP 	textStudytrail: text = 'joyous'
23.8222 	EXP 	textStudytrail: autoDraw = True
24.2745 	DATA 	Keypress: space
25.4908 	DATA 	Keypress: up
25.8230 	EXP 	textStudytrail: autoDraw = False
25.8230 	EXP 	textStudytrail: autoDraw = False
25.8230 	EXP 	textBlank: autoDraw = True
26.3225 	EXP 	New trial (rep=1, index=0): <Trial 6 (0 in rep 1) data={'WordItem': 'vexed', 'WordColor': 'blue', 'thisN': 6, 'thisTrialN': 0, 'thisRepN': 1}>
26.3383 	EXP 	textBlank: autoDraw = False
26.3383 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
26.3383 	EXP 	textStudytrail: height = 0.05
26.3383 	EXP 	textStudytrail: height = 0.05
26.3383 	EXP 	textStudytrail: height = 0.05
26.3383 	EXP 	textStudytrail: text = 'vexed'
26.3383 	EXP 	textStudytrail: autoDraw = True
26.8070 	DATA 	Keypress: down
28.3381 	EXP 	textStudytrail: autoDraw = False
28.3381 	EXP 	textBlank: autoDraw = True
28.8218 	EXP 	New trial (rep=1, index=1): <Trial 7 (1 in rep 1) data={'WordItem': 'joyous', 'WordColor': 'yellow', 'thisN': 7, 'thisTrialN': 1, 'thisRepN': 1}>
28.8368 	EXP 	textBlank: autoDraw = False
28.8368 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
28.8368 	EXP 	textStudytrail: height = 0.05
28.8368 	EXP 	textStudytrail: height = 0.05
28.8368 	EXP 	textStudytrail: height = 0.05
28.8368 	EXP 	textStudytrail: text = 'joyous'
28.8368 	EXP 	textStudytrail: autoDraw = True
30.8363 	EXP 	textStudytrail: autoDraw = False
30.8363 	EXP 	textBlank: autoDraw = True
31.3197 	EXP 	New trial (rep=1, index=2): <Trial 8 (2 in rep 1) data={'WordItem': 'anxiety', 'WordColor': 'blue', 'thisN': 8, 'thisTrialN': 2, 'thisRepN': 1}>
31.3353 	EXP 	textBlank: autoDraw = False
31.3353 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
31.3353 	EXP 	textStudytrail: height = 0.05
31.3353 	EXP 	textStudytrail: height = 0.05
31.3353 	EXP 	textStudytrail: height = 0.05
31.3353 	EXP 	textStudytrail: text = 'anxiety'
31.3353 	EXP 	textStudytrail: autoDraw = True
33.3361 	EXP 	textStudytrail: autoDraw = False
33.3361 	EXP 	textBlank: autoDraw = True
33.8192 	EXP 	New trial (rep=1, index=3): <Trial 9 (3 in rep 1) data={'WordItem': 'excited ', 'WordColor': 'yellow', 'thisN': 9, 'thisTrialN': 3, 'thisRepN': 1}>
33.8346 	EXP 	textBlank: autoDraw = False
33.8346 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
33.8346 	EXP 	textStudytrail: height = 0.05
33.8346 	EXP 	textStudytrail: height = 0.05
33.8346 	EXP 	textStudytrail: height = 0.05
33.8346 	EXP 	textStudytrail: text = 'excited '
33.8346 	EXP 	textStudytrail: autoDraw = True
35.8338 	EXP 	textStudytrail: autoDraw = False
35.8338 	EXP 	textBlank: autoDraw = True
36.3178 	EXP 	New trial (rep=1, index=4): <Trial 10 (4 in rep 1) data={'WordItem': 'depression', 'WordColor': 'blue', 'thisN': 10, 'thisTrialN': 4, 'thisRepN': 1}>
36.3332 	EXP 	textBlank: autoDraw = False
36.3332 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
36.3332 	EXP 	textStudytrail: height = 0.05
36.3332 	EXP 	textStudytrail: height = 0.05
36.3332 	EXP 	textStudytrail: height = 0.05
36.3332 	EXP 	textStudytrail: text = 'depression'
36.3332 	EXP 	textStudytrail: autoDraw = True
38.3336 	EXP 	textStudytrail: autoDraw = False
38.3336 	EXP 	textBlank: autoDraw = True
38.8166 	EXP 	New trial (rep=1, index=5): <Trial 11 (5 in rep 1) data={'WordItem': 'content', 'WordColor': 'yellow', 'thisN': 11, 'thisTrialN': 5, 'thisRepN': 1}>
38.8318 	EXP 	textBlank: autoDraw = False
38.8318 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
38.8318 	EXP 	textStudytrail: height = 0.05
38.8318 	EXP 	textStudytrail: height = 0.05
38.8318 	EXP 	textStudytrail: height = 0.05
38.8318 	EXP 	textStudytrail: text = 'content'
38.8318 	EXP 	textStudytrail: autoDraw = True
40.8326 	EXP 	textStudytrail: autoDraw = False
40.8326 	EXP 	textBlank: autoDraw = True
41.3162 	EXP 	New trial (rep=2, index=0): <Trial 12 (0 in rep 2) data={'WordItem': 'anxiety', 'WordColor': 'blue', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 2}>
41.3314 	EXP 	textBlank: autoDraw = False
41.3314 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
41.3314 	EXP 	textStudytrail: height = 0.05
41.3314 	EXP 	textStudytrail: height = 0.05
41.3314 	EXP 	textStudytrail: height = 0.05
41.3314 	EXP 	textStudytrail: text = 'anxiety'
41.3314 	EXP 	textStudytrail: autoDraw = True
43.3316 	EXP 	textStudytrail: autoDraw = False
43.3316 	EXP 	textBlank: autoDraw = True
43.8148 	EXP 	New trial (rep=2, index=1): <Trial 13 (1 in rep 2) data={'WordItem': 'content', 'WordColor': 'yellow', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 2}>
43.8305 	EXP 	textBlank: autoDraw = False
43.8305 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
43.8305 	EXP 	textStudytrail: height = 0.05
43.8305 	EXP 	textStudytrail: height = 0.05
43.8305 	EXP 	textStudytrail: height = 0.05
43.8305 	EXP 	textStudytrail: text = 'content'
43.8305 	EXP 	textStudytrail: autoDraw = True
45.8302 	EXP 	textStudytrail: autoDraw = False
45.8302 	EXP 	textBlank: autoDraw = True
46.3137 	EXP 	New trial (rep=2, index=2): <Trial 14 (2 in rep 2) data={'WordItem': 'depression', 'WordColor': 'blue', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 2}>
46.3291 	EXP 	textBlank: autoDraw = False
46.3291 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
46.3291 	EXP 	textStudytrail: height = 0.05
46.3291 	EXP 	textStudytrail: height = 0.05
46.3291 	EXP 	textStudytrail: height = 0.05
46.3291 	EXP 	textStudytrail: text = 'depression'
46.3291 	EXP 	textStudytrail: autoDraw = True
48.3291 	EXP 	textStudytrail: autoDraw = False
48.3291 	EXP 	textBlank: autoDraw = True
48.8130 	EXP 	New trial (rep=2, index=3): <Trial 15 (3 in rep 2) data={'WordItem': 'vexed', 'WordColor': 'blue', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 2}>
48.8283 	EXP 	textBlank: autoDraw = False
48.8283 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
48.8283 	EXP 	textStudytrail: height = 0.05
48.8283 	EXP 	textStudytrail: height = 0.05
48.8283 	EXP 	textStudytrail: height = 0.05
48.8283 	EXP 	textStudytrail: text = 'vexed'
48.8283 	EXP 	textStudytrail: autoDraw = True
50.8274 	EXP 	textStudytrail: autoDraw = False
50.8274 	EXP 	textBlank: autoDraw = True
51.3120 	EXP 	New trial (rep=2, index=4): <Trial 16 (4 in rep 2) data={'WordItem': 'excited ', 'WordColor': 'yellow', 'thisN': 16, 'thisTrialN': 4, 'thisRepN': 2}>
51.3276 	EXP 	textBlank: autoDraw = False
51.3276 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
51.3276 	EXP 	textStudytrail: height = 0.05
51.3276 	EXP 	textStudytrail: height = 0.05
51.3276 	EXP 	textStudytrail: height = 0.05
51.3276 	EXP 	textStudytrail: text = 'excited '
51.3276 	EXP 	textStudytrail: autoDraw = True
53.3271 	EXP 	textStudytrail: autoDraw = False
53.3271 	EXP 	textBlank: autoDraw = True
53.8095 	EXP 	New trial (rep=2, index=5): <Trial 17 (5 in rep 2) data={'WordItem': 'joyous', 'WordColor': 'yellow', 'thisN': 17, 'thisTrialN': 5, 'thisRepN': 2}>
53.8254 	EXP 	textBlank: autoDraw = False
53.8254 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
53.8254 	EXP 	textStudytrail: height = 0.05
53.8254 	EXP 	textStudytrail: height = 0.05
53.8254 	EXP 	textStudytrail: height = 0.05
53.8254 	EXP 	textStudytrail: text = 'joyous'
53.8254 	EXP 	textStudytrail: autoDraw = True
55.8250 	EXP 	textStudytrail: autoDraw = False
55.8250 	EXP 	textStudytrail: autoDraw = False
55.8250 	EXP 	textBlank: autoDraw = True
56.3086 	EXP 	New trial (rep=3, index=0): <Trial 18 (0 in rep 3) data={'WordItem': 'vexed', 'WordColor': 'blue', 'thisN': 18, 'thisTrialN': 0, 'thisRepN': 3}>
56.3248 	EXP 	textBlank: autoDraw = False
56.3248 	EXP 	textBlank: autoDraw = False
56.3248 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
56.3248 	EXP 	textStudytrail: height = 0.05
56.3248 	EXP 	textStudytrail: height = 0.05
56.3248 	EXP 	textStudytrail: height = 0.05
56.3248 	EXP 	textStudytrail: text = 'vexed'
56.3248 	EXP 	textStudytrail: autoDraw = True
58.3238 	EXP 	textStudytrail: autoDraw = False
58.3238 	EXP 	textStudytrail: autoDraw = False
58.3238 	EXP 	textBlank: autoDraw = True
58.8080 	EXP 	New trial (rep=3, index=1): <Trial 19 (1 in rep 3) data={'WordItem': 'depression', 'WordColor': 'blue', 'thisN': 19, 'thisTrialN': 1, 'thisRepN': 3}>
58.8241 	EXP 	textBlank: autoDraw = False
58.8241 	EXP 	textBlank: autoDraw = False
58.8241 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
58.8241 	EXP 	textStudytrail: height = 0.05
58.8241 	EXP 	textStudytrail: height = 0.05
58.8241 	EXP 	textStudytrail: height = 0.05
58.8241 	EXP 	textStudytrail: text = 'depression'
58.8241 	EXP 	textStudytrail: autoDraw = True
60.8394 	EXP 	textStudytrail: autoDraw = False
60.8394 	EXP 	textBlank: autoDraw = True
61.3226 	EXP 	New trial (rep=3, index=2): <Trial 20 (2 in rep 3) data={'WordItem': 'anxiety', 'WordColor': 'blue', 'thisN': 20, 'thisTrialN': 2, 'thisRepN': 3}>
61.3393 	EXP 	textBlank: autoDraw = False
61.3393 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
61.3393 	EXP 	textStudytrail: height = 0.05
61.3393 	EXP 	textStudytrail: height = 0.05
61.3393 	EXP 	textStudytrail: height = 0.05
61.3393 	EXP 	textStudytrail: text = 'anxiety'
61.3393 	EXP 	textStudytrail: autoDraw = True
63.3387 	EXP 	textStudytrail: autoDraw = False
63.3387 	EXP 	textBlank: autoDraw = True
63.8221 	EXP 	New trial (rep=3, index=3): <Trial 21 (3 in rep 3) data={'WordItem': 'joyous', 'WordColor': 'yellow', 'thisN': 21, 'thisTrialN': 3, 'thisRepN': 3}>
63.8383 	EXP 	textBlank: autoDraw = False
63.8383 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
63.8383 	EXP 	textStudytrail: height = 0.05
63.8383 	EXP 	textStudytrail: height = 0.05
63.8383 	EXP 	textStudytrail: height = 0.05
63.8383 	EXP 	textStudytrail: text = 'joyous'
63.8383 	EXP 	textStudytrail: autoDraw = True
65.8370 	EXP 	textStudytrail: autoDraw = False
65.8370 	EXP 	textBlank: autoDraw = True
66.3207 	EXP 	New trial (rep=3, index=4): <Trial 22 (4 in rep 3) data={'WordItem': 'content', 'WordColor': 'yellow', 'thisN': 22, 'thisTrialN': 4, 'thisRepN': 3}>
66.3372 	EXP 	textBlank: autoDraw = False
66.3372 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
66.3372 	EXP 	textStudytrail: height = 0.05
66.3372 	EXP 	textStudytrail: height = 0.05
66.3372 	EXP 	textStudytrail: height = 0.05
66.3372 	EXP 	textStudytrail: text = 'content'
66.3372 	EXP 	textStudytrail: autoDraw = True
68.3358 	EXP 	textStudytrail: autoDraw = False
68.3358 	EXP 	textBlank: autoDraw = True
68.8204 	EXP 	New trial (rep=3, index=5): <Trial 23 (5 in rep 3) data={'WordItem': 'excited ', 'WordColor': 'yellow', 'thisN': 23, 'thisTrialN': 5, 'thisRepN': 3}>
68.8363 	EXP 	textBlank: autoDraw = False
68.8363 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
68.8363 	EXP 	textStudytrail: height = 0.05
68.8363 	EXP 	textStudytrail: height = 0.05
68.8363 	EXP 	textStudytrail: height = 0.05
68.8363 	EXP 	textStudytrail: text = 'excited '
68.8363 	EXP 	textStudytrail: autoDraw = True
70.8352 	EXP 	textStudytrail: autoDraw = False
70.8352 	EXP 	textBlank: autoDraw = True
71.3185 	EXP 	New trial (rep=4, index=0): <Trial 24 (0 in rep 4) data={'WordItem': 'depression', 'WordColor': 'blue', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 4}>
71.3352 	EXP 	textBlank: autoDraw = False
71.3352 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
71.3352 	EXP 	textStudytrail: height = 0.05
71.3352 	EXP 	textStudytrail: height = 0.05
71.3352 	EXP 	textStudytrail: height = 0.05
71.3352 	EXP 	textStudytrail: text = 'depression'
71.3352 	EXP 	textStudytrail: autoDraw = True
73.3343 	EXP 	textStudytrail: autoDraw = False
73.3343 	EXP 	textBlank: autoDraw = True
73.8174 	EXP 	New trial (rep=4, index=1): <Trial 25 (1 in rep 4) data={'WordItem': 'content', 'WordColor': 'yellow', 'thisN': 25, 'thisTrialN': 1, 'thisRepN': 4}>
73.8340 	EXP 	textBlank: autoDraw = False
73.8340 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
73.8340 	EXP 	textStudytrail: height = 0.05
73.8340 	EXP 	textStudytrail: height = 0.05
73.8340 	EXP 	textStudytrail: height = 0.05
73.8340 	EXP 	textStudytrail: text = 'content'
73.8340 	EXP 	textStudytrail: autoDraw = True
75.8327 	EXP 	textStudytrail: autoDraw = False
75.8327 	EXP 	textBlank: autoDraw = True
76.3160 	EXP 	New trial (rep=4, index=2): <Trial 26 (2 in rep 4) data={'WordItem': 'vexed', 'WordColor': 'blue', 'thisN': 26, 'thisTrialN': 2, 'thisRepN': 4}>
76.3329 	EXP 	textBlank: autoDraw = False
76.3329 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
76.3329 	EXP 	textStudytrail: height = 0.05
76.3329 	EXP 	textStudytrail: height = 0.05
76.3329 	EXP 	textStudytrail: height = 0.05
76.3329 	EXP 	textStudytrail: text = 'vexed'
76.3329 	EXP 	textStudytrail: autoDraw = True
78.3318 	EXP 	textStudytrail: autoDraw = False
78.3318 	EXP 	textBlank: autoDraw = True
78.8156 	EXP 	New trial (rep=4, index=3): <Trial 27 (3 in rep 4) data={'WordItem': 'joyous', 'WordColor': 'yellow', 'thisN': 27, 'thisTrialN': 3, 'thisRepN': 4}>
78.8322 	EXP 	textBlank: autoDraw = False
78.8322 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
78.8322 	EXP 	textStudytrail: height = 0.05
78.8322 	EXP 	textStudytrail: height = 0.05
78.8322 	EXP 	textStudytrail: height = 0.05
78.8322 	EXP 	textStudytrail: text = 'joyous'
78.8322 	EXP 	textStudytrail: autoDraw = True
80.8310 	EXP 	textStudytrail: autoDraw = False
80.8310 	EXP 	textBlank: autoDraw = True
81.3155 	EXP 	New trial (rep=4, index=4): <Trial 28 (4 in rep 4) data={'WordItem': 'excited ', 'WordColor': 'yellow', 'thisN': 28, 'thisTrialN': 4, 'thisRepN': 4}>
81.3307 	EXP 	textBlank: autoDraw = False
81.3307 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
81.3307 	EXP 	textStudytrail: height = 0.05
81.3307 	EXP 	textStudytrail: height = 0.05
81.3307 	EXP 	textStudytrail: height = 0.05
81.3307 	EXP 	textStudytrail: text = 'excited '
81.3307 	EXP 	textStudytrail: autoDraw = True
83.3296 	EXP 	textStudytrail: autoDraw = False
83.3296 	EXP 	textBlank: autoDraw = True
83.8133 	EXP 	New trial (rep=4, index=5): <Trial 29 (5 in rep 4) data={'WordItem': 'anxiety', 'WordColor': 'blue', 'thisN': 29, 'thisTrialN': 5, 'thisRepN': 4}>
83.8299 	EXP 	textBlank: autoDraw = False
83.8299 	EXP 	textStudytrail: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
83.8299 	EXP 	textStudytrail: height = 0.05
83.8299 	EXP 	textStudytrail: height = 0.05
83.8299 	EXP 	textStudytrail: height = 0.05
83.8299 	EXP 	textStudytrail: text = 'anxiety'
83.8299 	EXP 	textStudytrail: autoDraw = True
85.8290 	EXP 	textStudytrail: autoDraw = False
85.8290 	EXP 	textBlank: autoDraw = True
